S48940976,Eurasian Jackdaw,Corvus monedula,20428,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-21-2018,05:54 PM,eBird - Traveling Count,14,1,.499,,1
S48664391,Eurasian Jackdaw,Corvus monedula,20428,12,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-22-2018,11:56 AM,eBird - Traveling Count,9,1,.331,,1,,,"Calm, dry, mild, good visibility and 8/8 cloud cover. "
S49136433,Eurasian Jackdaw,Corvus monedula,20428,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-25-2018,08:17 AM,eBird - Stationary Count,10,1,,,1
S48940970,Eurasian Jackdaw,Corvus monedula,20428,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-28-2018,06:12 PM,eBird - Stationary Count,12,1,,,1
S49136425,Eurasian Jackdaw,Corvus monedula,20428,20,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-02-2018,10:18 AM,eBird - Stationary Count,10,1,,,1
S48940965,Eurasian Jackdaw,Corvus monedula,20428,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-04-2018,06:42 PM,eBird - Stationary Count,7,1,,,1
S49136315,Eurasian Jackdaw,Corvus monedula,20428,10,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-09-2018,10:16 AM,eBird - Stationary Count,10,1,,,1
S49618357,Eurasian Jackdaw,Corvus monedula,20428,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-16-2018,10:03 AM,eBird - Stationary Count,10,1,,,1
S49618351,Eurasian Jackdaw,Corvus monedula,20428,10,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-16-2018,05:15 PM,eBird - Stationary Count,15,1,,,2
S49618349,Eurasian Jackdaw,Corvus monedula,20428,8,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-23-2018,08:07 AM,eBird - Stationary Count,10,1,,,1
S49619009,Eurasian Jackdaw,Corvus monedula,20428,10,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-26-2018,05:37 PM,eBird - Stationary Count,13,1,,,1
S49618343,Eurasian Jackdaw,Corvus monedula,20428,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-30-2018,10:15 AM,eBird - Stationary Count,10,1,,,1
S49945678,Eurasian Jackdaw,Corvus monedula,20428,14,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-08-2018,12:15 PM,eBird - Stationary Count,10,1,,,1
S49821465,Eurasian Jackdaw,Corvus monedula,20428,5,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-10-2018,08:45 AM,eBird - Traveling Count,14,1,.402,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S50653391,Eurasian Jackdaw,Corvus monedula,20428,21,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-24-2018,10:48 AM,eBird - Traveling Count,14,1,.66,,1
S50653374,Eurasian Jackdaw,Corvus monedula,20428,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-12-2018,09:02 AM,eBird - Stationary Count,10,1,,,1
S50774032,Eurasian Jackdaw,Corvus monedula,20428,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-17-2018,02:58 PM,eBird - Stationary Count,12,1,,,1
S50820605,Eurasian Jackdaw,Corvus monedula,20428,8,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-19-2018,03:30 PM,eBird - Traveling Count,20,1,.322,,1
S51023042,Eurasian Jackdaw,Corvus monedula,20428,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,02:00 PM,eBird - Stationary Count,5,1,,,2
S51023139,Eurasian Jackdaw,Corvus monedula,20428,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,02:15 PM,eBird - Stationary Count,5,1,,,2
S51023214,Eurasian Jackdaw,Corvus monedula,20428,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,02:30 PM,eBird - Stationary Count,5,1,,,2
S51023278,Eurasian Jackdaw,Corvus monedula,20428,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,02:45 PM,eBird - Stationary Count,5,1,,,2
S51023377,Eurasian Jackdaw,Corvus monedula,20428,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,03:00 PM,eBird - Stationary Count,5,1,,,2
S51023415,Eurasian Jackdaw,Corvus monedula,20428,9,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,03:15 PM,eBird - Stationary Count,5,1,,,2
S51023550,Eurasian Jackdaw,Corvus monedula,20428,6,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,03:30 PM,eBird - Stationary Count,5,1,,,2
S51520290,Eurasian Jackdaw,Corvus monedula,20428,4,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,01-03-2019,03:13 PM,eBird - Stationary Count,8,1,,,1
S51520274,Eurasian Jackdaw,Corvus monedula,20428,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,01-10-2019,02:22 PM,eBird - Stationary Count,8,1,,,1
S43063562,Rook,Corvus frugilegus,20468,100,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-30-2010,,Historical,,0,,,1,,On the football pitches.,Sightings and pics by Siobhan McNamara. Cold winter temperatures with snow on the ground. Blog post here http://drimnaghbirdwatch.blogspot.ie/2010/11/lunchtime-walk-tues-30-nov.html
S43063816,Rook,Corvus frugilegus,20468,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-05-2012,,Historical,,1,,,1,,,Sightings by Siobhan McNamara.
S43063935,Rook,Corvus frugilegus,20468,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-25-2012,,Historical,,0,,,2,,,Sightings by Siobhan McNamara and Niall T. Keogh.
S43086147,Rook,Corvus frugilegus,20468,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,02-02-2012,,Historical,,0,,,1,,,Sightings by Siobhan McNamara.
S43061309,Rook,Corvus frugilegus,20468,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-24-2015,,Historical,,1,,,1,,,"F3 W, mild, light showers/drizzle and sunny spells, good visibility and 6-8/8 cloud cover."
S43031300,Rook,Corvus frugilegus,20468,7,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-15-2018,01:39 PM,eBird - Traveling Count,48,1,2.911,,1,,,"F3 SW, dry, cool, good visibility and 8/8 cloud cover. "
S43502847,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-09-2018,02:36 PM,eBird - Traveling Count,79,1,2.857,,3,,Thornfield pitches,"Birding with Willson Gaul and Kevin Cathcart. Loop walk around the west side of the campus (UCD Bowl, Student Centre, Roebuck pitches, arboretum/crèche wood, Richview, Thornfield pitches etc.). F1 E, cool, dry, good visibility and 8/8 cloud cover."
S43661897,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-13-2018,09:03 AM,eBird - Traveling Count,60,1,2.253,,1,,,Campus West Loop
S45890978,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-20-2018,08:17 AM,eBird - Traveling Count,22,1,1.046,,1,,,East side of campus
S47645413,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-31-2018,06:10 PM,eBird - Traveling Count,20,1,1.014,,1
S47644208,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-04-2018,04:01 PM,eBird - Traveling Count,52,1,2.623,,3,,,Trails on west side of campus.
S47821665,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-10-2018,06:35 PM,eBird - Traveling Count,8,1,.563,,1,,,Pitches and Sports Centre area. 
S47855993,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-15-2018,08:42 AM,eBird - Traveling Count,7,1,.274,,1,,,Pitches near water tower.
S48669293,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,09-22-2018,08:50 AM,eBird - Traveling Count,37,1,.483,,7,,,Woodlands and field near Archaeology research station on southeast corner of campus.
S48669123,Rook,Corvus frugilegus,20468,7,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,09-22-2018,09:28 AM,eBird - Traveling Count,39,1,1.609,,7,,,"Footpaths on east side of campus.  With Ellie Roark, Susan Doyle, Niall Keogh, Aimée Gray, Barry McMahon, and Cathal O'Brien."
S48668964,Rook,Corvus frugilegus,20468,9,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,09-22-2018,10:26 AM,eBird - Traveling Count,40,1,1.207,,5,,,"With Ellie Roark, Susan Doyle, Aimée Gray, and Niall Keogh"
S49377927,Rook,Corvus frugilegus,20468,25,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-12-2018,05:40 PM,eBird - Traveling Count,18,1,.676,,1,,,Pitches near Sports Centre. 
S49561704,Rook,Corvus frugilegus,20468,30,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-30-2018,04:58 PM,eBird - Stationary Count,9,1,,,2,,,Pitches near Sports Centre. 
S49821542,Rook,Corvus frugilegus,20468,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-10-2018,09:00 AM,eBird - Traveling Count,20,1,1.207,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S49821680,Rook,Corvus frugilegus,20468,6,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-10-2018,09:45 AM,eBird - Traveling Count,25,1,1.609,,8,,,"West side of campus with Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S50821073,Rook,Corvus frugilegus,20468,8,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,12-19-2018,03:50 PM,eBird - Traveling Count,45,1,1.609,,1,,,east side of campus
S51290654,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-04-2019,10:30 AM,eBird - Traveling Count,75,1,2.092,,1,,,east side of campus
S51493959,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-04-2019,12:40 PM,eBird - Traveling Count,70,1,2.092,,1,,,west side of campus
S48493753,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,09-12-2018,05:16 PM,eBird - Traveling Count,23,1,1.014,,1
S48940967,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,10-02-2018,06:20 PM,eBird - Traveling Count,16,1,.756,,1
S49136450,Rook,Corvus frugilegus,20468,3,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-18-2018,08:29 AM,eBird - Stationary Count,10,1,,,1
S48940980,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-21-2018,05:39 PM,eBird - Stationary Count,10,1,,,1
S49136429,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-02-2018,09:58 AM,eBird - Stationary Count,10,1,,,1
S43063459,Rook,Corvus frugilegus,20468,X,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,12-11-2012,,Historical,,0,,,1,,,Sightings by Siobhan McNamara.
S43060118,Rook,Corvus frugilegus,20468,X,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-24-2015,,Historical,,1,,,1,,,"F3 W, mild, light showers/drizzle and sunny spells, good visibility and 6-8/8 cloud cover."
S49239244,Rook,Corvus frugilegus,20468,10,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,10-16-2018,03:02 PM,eBird - Traveling Count,47,1,.805,,1
S49618346,Rook,Corvus frugilegus,20468,11,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,10-23-2018,04:59 PM,eBird - Traveling Count,46,1,1.5,,2
S49945702,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-04-2018,02:38 PM,eBird - Stationary Count,5,1,,,1
S49945699,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-04-2018,02:47 PM,eBird - Stationary Count,5,1,,,1
S47491243,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,07-27-2018,06:57 PM,eBird - Stationary Count,15,1,,,1
S47645407,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,08-02-2018,02:40 PM,eBird - Stationary Count,10,1,,,1
S48493754,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-11-2018,06:16 PM,eBird - Stationary Count,5,1,,,1
S48940983,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-14-2018,05:59 PM,eBird - Stationary Count,11,1,,,1
S49136451,Rook,Corvus frugilegus,20468,4,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-18-2018,08:12 AM,eBird - Stationary Count,10,1,,,1
S48940976,Rook,Corvus frugilegus,20468,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-21-2018,05:54 PM,eBird - Traveling Count,14,1,.499,,1
S48664391,Rook,Corvus frugilegus,20468,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-22-2018,11:56 AM,eBird - Traveling Count,9,1,.331,,1,,,"Calm, dry, mild, good visibility and 8/8 cloud cover. "
S49136433,Rook,Corvus frugilegus,20468,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-25-2018,08:17 AM,eBird - Stationary Count,10,1,,,1
S48940970,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-28-2018,06:12 PM,eBird - Stationary Count,12,1,,,1
S49136425,Rook,Corvus frugilegus,20468,20,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-02-2018,10:18 AM,eBird - Stationary Count,10,1,,,1
S48940965,Rook,Corvus frugilegus,20468,4,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-04-2018,06:42 PM,eBird - Stationary Count,7,1,,,1
S49136315,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-09-2018,10:16 AM,eBird - Stationary Count,10,1,,,1
S49618351,Rook,Corvus frugilegus,20468,6,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-16-2018,05:15 PM,eBird - Stationary Count,15,1,,,2
S49618349,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-23-2018,08:07 AM,eBird - Stationary Count,10,1,,,1
S49619009,Rook,Corvus frugilegus,20468,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-26-2018,05:37 PM,eBird - Stationary Count,13,1,,,1
S49945678,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-08-2018,12:15 PM,eBird - Stationary Count,10,1,,,1
S50653391,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-24-2018,10:48 AM,eBird - Traveling Count,14,1,.66,,1
S50820605,Rook,Corvus frugilegus,20468,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-19-2018,03:30 PM,eBird - Traveling Count,20,1,.322,,1
S51023139,Rook,Corvus frugilegus,20468,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,02:15 PM,eBird - Stationary Count,5,1,,,2
S43206592,Hooded Crow,Corvus cornix,20492,3,IE-L,Dublin,"UCD - Trail ""Bird Life Hotspot"" post",53.31124,-6.22578,02-05-2018,08:43 AM,eBird - Traveling Count,7,1,.402,,1
S43206594,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,"UCD - Trail ""Bird Life Hotspot"" post",53.31124,-6.22578,02-13-2018,08:30 AM,eBird - Traveling Count,15,1,.483,,1
S43063547,Hooded Crow,Corvus cornix,20492,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-29-2010,,Historical,,1,,,1,,,"Sightings by Siobhan McNamara. Calm, cold weather with heavy snow cover."
S43063816,Hooded Crow,Corvus cornix,20492,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-05-2012,,Historical,,1,,,1,,,Sightings by Siobhan McNamara.
S43063935,Hooded Crow,Corvus cornix,20492,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-25-2012,,Historical,,0,,,2,,,Sightings by Siobhan McNamara and Niall T. Keogh.
S43061309,Hooded Crow,Corvus cornix,20492,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-24-2015,,Historical,,1,,,1,,,"F3 W, mild, light showers/drizzle and sunny spells, good visibility and 6-8/8 cloud cover."
S43031300,Hooded Crow,Corvus cornix,20492,6,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-15-2018,01:39 PM,eBird - Traveling Count,48,1,2.911,,1,,,"F3 SW, dry, cool, good visibility and 8/8 cloud cover. "
S43502847,Hooded Crow,Corvus cornix,20492,11,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-09-2018,02:36 PM,eBird - Traveling Count,79,1,2.857,,3,,,"Birding with Willson Gaul and Kevin Cathcart. Loop walk around the west side of the campus (UCD Bowl, Student Centre, Roebuck pitches, arboretum/crèche wood, Richview, Thornfield pitches etc.). F1 E, cool, dry, good visibility and 8/8 cloud cover."
S43661897,Hooded Crow,Corvus cornix,20492,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-13-2018,09:03 AM,eBird - Traveling Count,60,1,2.253,,1,,,Campus West Loop
S43661900,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-13-2018,10:55 AM,eBird - Traveling Count,20,1,.644,,1,,,Campus West Loop
S43828337,Hooded Crow,Corvus cornix,20492,8,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-16-2018,10:20 AM,eBird - Traveling Count,100,1,4.184,,1,,,Birded east half of campus
S46738602,Hooded Crow,Corvus cornix,20492,7,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-21-2018,10:00 AM,eBird - Traveling Count,60,1,1.931,,1,N Visiting Probable Nest Site,,West side of campus
S46738599,Hooded Crow,Corvus cornix,20492,9,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-23-2018,04:00 PM,eBird - Traveling Count,85,1,3.621,,1,CN Carrying Nesting Material,,East side of campus
S46738597,Hooded Crow,Corvus cornix,20492,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-12-2018,02:15 PM,eBird - Traveling Count,45,1,1.931,,1,,,West side of campus
S45188498,Hooded Crow,Corvus cornix,20492,3,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-20-2018,05:19 PM,eBird - Traveling Count,24,1,1.255,,1,ON Occupied Nest,,Football pitches on west side of campus. 
S45188506,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-21-2018,10:44 AM,eBird - Traveling Count,21,1,.933,,1,,,East side of campus
S45188512,Hooded Crow,Corvus cornix,20492,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-28-2018,08:15 AM,eBird - Traveling Count,52,1,3.38,,1,ON Occupied Nest,,West side of campus.
S45188514,Hooded Crow,Corvus cornix,20492,5,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-28-2018,10:34 AM,eBird - Traveling Count,54,1,2.993,,1,,,East side of campus. 
S45449678,Hooded Crow,Corvus cornix,20492,5,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-05-2018,08:15 AM,eBird - Traveling Count,68,1,3.943,,1,NY Nest with Young,,West side of campus. 
S45449677,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-05-2018,11:50 AM,eBird - Traveling Count,47,1,2.205,,1,,,East side of campus. 
S45676648,Hooded Crow,Corvus cornix,20492,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-12-2018,08:11 AM,eBird - Traveling Count,69,1,3.251,,2
S45676645,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-12-2018,10:59 AM,eBird - Traveling Count,34,1,1.561,,2
S45676640,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-13-2018,08:27 AM,eBird - Stationary Count,13,1,,,2
S45890972,Hooded Crow,Corvus cornix,20492,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-20-2018,07:05 AM,eBird - Traveling Count,18,1,.95,,1
S45890978,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-20-2018,08:17 AM,eBird - Traveling Count,22,1,1.046,,1,,,East side of campus
S46344165,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-27-2018,11:55 AM,eBird - Traveling Count,32,1,1.947,,1,,,Trails on west side of campus. 
S46468302,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-09-2018,10:33 AM,eBird - Traveling Count,75,1,3.219,,2,,,East side of campus.
S46548008,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-13-2018,07:27 AM,eBird - Traveling Count,120,1,2,,5,,,"With Willson Gaul, Larry Clarfield, Kevin Cathcart and Barry McMahon. F1 SW, dry, warm, good visibility and 8/8 cloud cover."
S46634777,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-15-2018,07:34 AM,eBird - Traveling Count,45,1,2.3,,1,,,"F1 W, dry, mild, good visibility and 8/8 cloud cover."
S46934191,Hooded Crow,Corvus cornix,20492,3,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-30-2018,09:20 AM,eBird - Stationary Count,9,1,,,3
S47491233,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-30-2018,10:17 AM,eBird - Traveling Count,37,1,2.157,,1
S47491719,Hooded Crow,Corvus cornix,20492,3,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-13-2018,05:15 PM,eBird - Traveling Count,40,1,1.127,,3,,,west side of campus
S47491235,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-19-2018,06:18 PM,eBird - Traveling Count,8,1,.547,,1,,,UCD Bowl and pitches. 
S47491241,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-25-2018,06:24 PM,eBird - Traveling Count,5,1,.386,,1
S47482621,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-27-2018,04:30 PM,eBird - Casual Observation,,0,,,1
S47645413,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-31-2018,06:10 PM,eBird - Traveling Count,20,1,1.014,,1
S47644208,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-04-2018,04:01 PM,eBird - Traveling Count,52,1,2.623,,3,,,Trails on west side of campus.
S47821665,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-10-2018,06:35 PM,eBird - Traveling Count,8,1,.563,,1,,,Pitches and Sports Centre area. 
S48387220,Hooded Crow,Corvus cornix,20492,5,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-14-2018,04:40 PM,eBird - Traveling Count,38,1,1.609,,1
S47855993,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-15-2018,08:42 AM,eBird - Traveling Count,7,1,.274,,1,,,Pitches near water tower.
S48107255,Hooded Crow,Corvus cornix,20492,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-24-2018,04:20 PM,eBird - Traveling Count,45,1,.75,,1,,,I walked along 'Birch Walk towards Rosemount and along the road between Birch Walk and Belgrove Residents and a waste ground.
S48940982,Hooded Crow,Corvus cornix,20492,3,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,09-14-2018,06:18 PM,eBird - Traveling Count,7,1,.515,,1,,,Sports Centre pitches. 
S48669123,Hooded Crow,Corvus cornix,20492,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,09-22-2018,09:28 AM,eBird - Traveling Count,39,1,1.609,,7,,,"Footpaths on east side of campus.  With Ellie Roark, Susan Doyle, Niall Keogh, Aimée Gray, Barry McMahon, and Cathal O'Brien."
S48668964,Hooded Crow,Corvus cornix,20492,7,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,09-22-2018,10:26 AM,eBird - Traveling Count,40,1,1.207,,5,,,"With Ellie Roark, Susan Doyle, Aimée Gray, and Niall Keogh"
S49377927,Hooded Crow,Corvus cornix,20492,7,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-12-2018,05:40 PM,eBird - Traveling Count,18,1,.676,,1,,,Pitches near Sports Centre. 
S49619014,Hooded Crow,Corvus cornix,20492,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-26-2018,08:26 AM,eBird - Stationary Count,5,1,,,1,,,Pitches near Sports Centre. 
S49561704,Hooded Crow,Corvus cornix,20492,35,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-30-2018,04:58 PM,eBird - Stationary Count,9,1,,,2,,,Pitches near Sports Centre. 
